collection_id,dataset_id,development_stage,disease,organism,raw_data_location,cell_type
1ca90a2d-2943-483d-b678-b809bf464c30,a190b2e9-3796-4785-9a2f-013e2a9a43e6,84-year-old human stage,normal,Homo sapiens,raw.X,lamp5 GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,a190b2e9-3796-4785-9a2f-013e2a9a43e6,85-year-old human stage,normal,Homo sapiens,raw.X,lamp5 GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,a190b2e9-3796-4785-9a2f-013e2a9a43e6,86-year-old human stage,normal,Homo sapiens,raw.X,lamp5 GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,a190b2e9-3796-4785-9a2f-013e2a9a43e6,87-year-old human stage,normal,Homo sapiens,raw.X,lamp5 GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,a190b2e9-3796-4785-9a2f-013e2a9a43e6,88-year-old human stage,normal,Homo sapiens,raw.X,lamp5 GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,a190b2e9-3796-4785-9a2f-013e2a9a43e6,89-year-old human stage,normal,Homo sapiens,raw.X,lamp5 GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,a0d173dd-bb10-4d13-8b9a-e13a4ee83c8c,29-year-old human stage,dementia,Homo sapiens,raw.X,vip GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,a0d173dd-bb10-4d13-8b9a-e13a4ee83c8c,43-year-old human stage,normal,Homo sapiens,raw.X,vip GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,a0d173dd-bb10-4d13-8b9a-e13a4ee83c8c,50-year-old human stage,normal,Homo sapiens,raw.X,vip GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,a0d173dd-bb10-4d13-8b9a-e13a4ee83c8c,60-year-old human stage,normal,Homo sapiens,raw.X,vip GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,a0d173dd-bb10-4d13-8b9a-e13a4ee83c8c,65-year-old human stage,normal,Homo sapiens,raw.X,vip GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,a0d173dd-bb10-4d13-8b9a-e13a4ee83c8c,68-year-old human stage,normal,Homo sapiens,raw.X,vip GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,a0d173dd-bb10-4d13-8b9a-e13a4ee83c8c,69-year-old human stage,normal,Homo sapiens,raw.X,vip GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,a0d173dd-bb10-4d13-8b9a-e13a4ee83c8c,70-year-old human stage,normal,Homo sapiens,raw.X,vip GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,a0d173dd-bb10-4d13-8b9a-e13a4ee83c8c,72-year-old human stage,normal,Homo sapiens,raw.X,vip GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,a0d173dd-bb10-4d13-8b9a-e13a4ee83c8c,75-year-old human stage,normal,Homo sapiens,raw.X,vip GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,a0d173dd-bb10-4d13-8b9a-e13a4ee83c8c,77-year-old human stage,normal,Homo sapiens,raw.X,vip GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,a0d173dd-bb10-4d13-8b9a-e13a4ee83c8c,78-year-old human stage,normal,Homo sapiens,raw.X,vip GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,a0d173dd-bb10-4d13-8b9a-e13a4ee83c8c,80 year-old and over human stage,normal,Homo sapiens,raw.X,vip GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,a0d173dd-bb10-4d13-8b9a-e13a4ee83c8c,80-year-old human stage,normal,Homo sapiens,raw.X,vip GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,a0d173dd-bb10-4d13-8b9a-e13a4ee83c8c,81-year-old human stage,normal,Homo sapiens,raw.X,vip GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,a0d173dd-bb10-4d13-8b9a-e13a4ee83c8c,82-year-old human stage,normal,Homo sapiens,raw.X,vip GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,a0d173dd-bb10-4d13-8b9a-e13a4ee83c8c,83-year-old human stage,normal,Homo sapiens,raw.X,vip GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,a0d173dd-bb10-4d13-8b9a-e13a4ee83c8c,84-year-old human stage,normal,Homo sapiens,raw.X,vip GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,a0d173dd-bb10-4d13-8b9a-e13a4ee83c8c,85-year-old human stage,normal,Homo sapiens,raw.X,vip GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,a0d173dd-bb10-4d13-8b9a-e13a4ee83c8c,86-year-old human stage,normal,Homo sapiens,raw.X,vip GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,a0d173dd-bb10-4d13-8b9a-e13a4ee83c8c,87-year-old human stage,normal,Homo sapiens,raw.X,vip GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,a0d173dd-bb10-4d13-8b9a-e13a4ee83c8c,88-year-old human stage,normal,Homo sapiens,raw.X,vip GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,a0d173dd-bb10-4d13-8b9a-e13a4ee83c8c,89-year-old human stage,normal,Homo sapiens,raw.X,vip GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,a0d173dd-bb10-4d13-8b9a-e13a4ee83c8c,human adult stage,normal,Homo sapiens,raw.X,vip GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,9ff9f9ba-016b-4cbb-8899-45dc20860b8b,29-year-old human stage,dementia,Homo sapiens,raw.X,L2/3-6 intratelencephalic projecting glutamatergic cortical neuron
1ca90a2d-2943-483d-b678-b809bf464c30,9ff9f9ba-016b-4cbb-8899-45dc20860b8b,42-year-old human stage,normal,Homo sapiens,raw.X,L2/3-6 intratelencephalic projecting glutamatergic cortical neuron
1ca90a2d-2943-483d-b678-b809bf464c30,9ff9f9ba-016b-4cbb-8899-45dc20860b8b,50-year-old human stage,normal,Homo sapiens,raw.X,L2/3-6 intratelencephalic projecting glutamatergic cortical neuron
1ca90a2d-2943-483d-b678-b809bf464c30,9ff9f9ba-016b-4cbb-8899-45dc20860b8b,68-year-old human stage,normal,Homo sapiens,raw.X,L2/3-6 intratelencephalic projecting glutamatergic cortical neuron
1ca90a2d-2943-483d-b678-b809bf464c30,9ff9f9ba-016b-4cbb-8899-45dc20860b8b,69-year-old human stage,normal,Homo sapiens,raw.X,L2/3-6 intratelencephalic projecting glutamatergic cortical neuron
1ca90a2d-2943-483d-b678-b809bf464c30,9ff9f9ba-016b-4cbb-8899-45dc20860b8b,70-year-old human stage,normal,Homo sapiens,raw.X,L2/3-6 intratelencephalic projecting glutamatergic cortical neuron
1ca90a2d-2943-483d-b678-b809bf464c30,9ff9f9ba-016b-4cbb-8899-45dc20860b8b,72-year-old human stage,normal,Homo sapiens,raw.X,L2/3-6 intratelencephalic projecting glutamatergic cortical neuron
1ca90a2d-2943-483d-b678-b809bf464c30,9ff9f9ba-016b-4cbb-8899-45dc20860b8b,75-year-old human stage,normal,Homo sapiens,raw.X,L2/3-6 intratelencephalic projecting glutamatergic cortical neuron
1ca90a2d-2943-483d-b678-b809bf464c30,9ff9f9ba-016b-4cbb-8899-45dc20860b8b,77-year-old human stage,normal,Homo sapiens,raw.X,L2/3-6 intratelencephalic projecting glutamatergic cortical neuron
1ca90a2d-2943-483d-b678-b809bf464c30,9ff9f9ba-016b-4cbb-8899-45dc20860b8b,78-year-old human stage,normal,Homo sapiens,raw.X,L2/3-6 intratelencephalic projecting glutamatergic cortical neuron
1ca90a2d-2943-483d-b678-b809bf464c30,9ff9f9ba-016b-4cbb-8899-45dc20860b8b,80 year-old and over human stage,normal,Homo sapiens,raw.X,L2/3-6 intratelencephalic projecting glutamatergic cortical neuron
1ca90a2d-2943-483d-b678-b809bf464c30,9ff9f9ba-016b-4cbb-8899-45dc20860b8b,80-year-old human stage,normal,Homo sapiens,raw.X,L2/3-6 intratelencephalic projecting glutamatergic cortical neuron
1ca90a2d-2943-483d-b678-b809bf464c30,9ff9f9ba-016b-4cbb-8899-45dc20860b8b,81-year-old human stage,normal,Homo sapiens,raw.X,L2/3-6 intratelencephalic projecting glutamatergic cortical neuron
1ca90a2d-2943-483d-b678-b809bf464c30,9ff9f9ba-016b-4cbb-8899-45dc20860b8b,82-year-old human stage,normal,Homo sapiens,raw.X,L2/3-6 intratelencephalic projecting glutamatergic cortical neuron
1ca90a2d-2943-483d-b678-b809bf464c30,9ff9f9ba-016b-4cbb-8899-45dc20860b8b,83-year-old human stage,normal,Homo sapiens,raw.X,L2/3-6 intratelencephalic projecting glutamatergic cortical neuron
1ca90a2d-2943-483d-b678-b809bf464c30,9ff9f9ba-016b-4cbb-8899-45dc20860b8b,84-year-old human stage,normal,Homo sapiens,raw.X,L2/3-6 intratelencephalic projecting glutamatergic cortical neuron
1ca90a2d-2943-483d-b678-b809bf464c30,9ff9f9ba-016b-4cbb-8899-45dc20860b8b,85-year-old human stage,normal,Homo sapiens,raw.X,L2/3-6 intratelencephalic projecting glutamatergic cortical neuron
1ca90a2d-2943-483d-b678-b809bf464c30,9ff9f9ba-016b-4cbb-8899-45dc20860b8b,86-year-old human stage,normal,Homo sapiens,raw.X,L2/3-6 intratelencephalic projecting glutamatergic cortical neuron
1ca90a2d-2943-483d-b678-b809bf464c30,9ff9f9ba-016b-4cbb-8899-45dc20860b8b,87-year-old human stage,normal,Homo sapiens,raw.X,L2/3-6 intratelencephalic projecting glutamatergic cortical neuron
1ca90a2d-2943-483d-b678-b809bf464c30,9ff9f9ba-016b-4cbb-8899-45dc20860b8b,88-year-old human stage,normal,Homo sapiens,raw.X,L2/3-6 intratelencephalic projecting glutamatergic cortical neuron
1ca90a2d-2943-483d-b678-b809bf464c30,9ff9f9ba-016b-4cbb-8899-45dc20860b8b,89-year-old human stage,normal,Homo sapiens,raw.X,L2/3-6 intratelencephalic projecting glutamatergic cortical neuron
1ca90a2d-2943-483d-b678-b809bf464c30,8c6ed88f-11bf-4159-bad7-ff41fb1e1eca,29-year-old human stage,dementia,Homo sapiens,raw.X,chandelier pvalb GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,8c6ed88f-11bf-4159-bad7-ff41fb1e1eca,43-year-old human stage,normal,Homo sapiens,raw.X,chandelier pvalb GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,8c6ed88f-11bf-4159-bad7-ff41fb1e1eca,50-year-old human stage,normal,Homo sapiens,raw.X,chandelier pvalb GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,8c6ed88f-11bf-4159-bad7-ff41fb1e1eca,60-year-old human stage,normal,Homo sapiens,raw.X,chandelier pvalb GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,8c6ed88f-11bf-4159-bad7-ff41fb1e1eca,65-year-old human stage,normal,Homo sapiens,raw.X,chandelier pvalb GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,8c6ed88f-11bf-4159-bad7-ff41fb1e1eca,68-year-old human stage,normal,Homo sapiens,raw.X,chandelier pvalb GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,8c6ed88f-11bf-4159-bad7-ff41fb1e1eca,69-year-old human stage,normal,Homo sapiens,raw.X,chandelier pvalb GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,8c6ed88f-11bf-4159-bad7-ff41fb1e1eca,70-year-old human stage,normal,Homo sapiens,raw.X,chandelier pvalb GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,8c6ed88f-11bf-4159-bad7-ff41fb1e1eca,72-year-old human stage,normal,Homo sapiens,raw.X,chandelier pvalb GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,8c6ed88f-11bf-4159-bad7-ff41fb1e1eca,75-year-old human stage,normal,Homo sapiens,raw.X,chandelier pvalb GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,8c6ed88f-11bf-4159-bad7-ff41fb1e1eca,77-year-old human stage,normal,Homo sapiens,raw.X,chandelier pvalb GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,8c6ed88f-11bf-4159-bad7-ff41fb1e1eca,78-year-old human stage,normal,Homo sapiens,raw.X,chandelier pvalb GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,8c6ed88f-11bf-4159-bad7-ff41fb1e1eca,80 year-old and over human stage,normal,Homo sapiens,raw.X,chandelier pvalb GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,8c6ed88f-11bf-4159-bad7-ff41fb1e1eca,80-year-old human stage,normal,Homo sapiens,raw.X,chandelier pvalb GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,8c6ed88f-11bf-4159-bad7-ff41fb1e1eca,81-year-old human stage,normal,Homo sapiens,raw.X,chandelier pvalb GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,8c6ed88f-11bf-4159-bad7-ff41fb1e1eca,82-year-old human stage,normal,Homo sapiens,raw.X,chandelier pvalb GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,8c6ed88f-11bf-4159-bad7-ff41fb1e1eca,83-year-old human stage,normal,Homo sapiens,raw.X,chandelier pvalb GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,8c6ed88f-11bf-4159-bad7-ff41fb1e1eca,84-year-old human stage,normal,Homo sapiens,raw.X,chandelier pvalb GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,8c6ed88f-11bf-4159-bad7-ff41fb1e1eca,85-year-old human stage,normal,Homo sapiens,raw.X,chandelier pvalb GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,8c6ed88f-11bf-4159-bad7-ff41fb1e1eca,86-year-old human stage,normal,Homo sapiens,raw.X,chandelier pvalb GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,8c6ed88f-11bf-4159-bad7-ff41fb1e1eca,87-year-old human stage,normal,Homo sapiens,raw.X,chandelier pvalb GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,8c6ed88f-11bf-4159-bad7-ff41fb1e1eca,88-year-old human stage,normal,Homo sapiens,raw.X,chandelier pvalb GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,8c6ed88f-11bf-4159-bad7-ff41fb1e1eca,89-year-old human stage,normal,Homo sapiens,raw.X,chandelier pvalb GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,8c6ed88f-11bf-4159-bad7-ff41fb1e1eca,human adult stage,normal,Homo sapiens,raw.X,chandelier pvalb GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,8a8aedcb-5bb3-453d-a9f0-f37951ae1515,29-year-old human stage,dementia,Homo sapiens,raw.X,L6b glutamatergic cortical neuron
1ca90a2d-2943-483d-b678-b809bf464c30,8a8aedcb-5bb3-453d-a9f0-f37951ae1515,43-year-old human stage,normal,Homo sapiens,raw.X,L6b glutamatergic cortical neuron
1ca90a2d-2943-483d-b678-b809bf464c30,8a8aedcb-5bb3-453d-a9f0-f37951ae1515,50-year-old human stage,normal,Homo sapiens,raw.X,L6b glutamatergic cortical neuron
1ca90a2d-2943-483d-b678-b809bf464c30,8a8aedcb-5bb3-453d-a9f0-f37951ae1515,60-year-old human stage,normal,Homo sapiens,raw.X,L6b glutamatergic cortical neuron
1ca90a2d-2943-483d-b678-b809bf464c30,8a8aedcb-5bb3-453d-a9f0-f37951ae1515,65-year-old human stage,normal,Homo sapiens,raw.X,L6b glutamatergic cortical neuron
1ca90a2d-2943-483d-b678-b809bf464c30,8a8aedcb-5bb3-453d-a9f0-f37951ae1515,68-year-old human stage,normal,Homo sapiens,raw.X,L6b glutamatergic cortical neuron
1ca90a2d-2943-483d-b678-b809bf464c30,8a8aedcb-5bb3-453d-a9f0-f37951ae1515,69-year-old human stage,normal,Homo sapiens,raw.X,L6b glutamatergic cortical neuron
1ca90a2d-2943-483d-b678-b809bf464c30,8a8aedcb-5bb3-453d-a9f0-f37951ae1515,70-year-old human stage,normal,Homo sapiens,raw.X,L6b glutamatergic cortical neuron
1ca90a2d-2943-483d-b678-b809bf464c30,8a8aedcb-5bb3-453d-a9f0-f37951ae1515,72-year-old human stage,normal,Homo sapiens,raw.X,L6b glutamatergic cortical neuron
1ca90a2d-2943-483d-b678-b809bf464c30,8a8aedcb-5bb3-453d-a9f0-f37951ae1515,75-year-old human stage,normal,Homo sapiens,raw.X,L6b glutamatergic cortical neuron
1ca90a2d-2943-483d-b678-b809bf464c30,8a8aedcb-5bb3-453d-a9f0-f37951ae1515,77-year-old human stage,normal,Homo sapiens,raw.X,L6b glutamatergic cortical neuron
1ca90a2d-2943-483d-b678-b809bf464c30,8a8aedcb-5bb3-453d-a9f0-f37951ae1515,78-year-old human stage,normal,Homo sapiens,raw.X,L6b glutamatergic cortical neuron
1ca90a2d-2943-483d-b678-b809bf464c30,8a8aedcb-5bb3-453d-a9f0-f37951ae1515,80 year-old and over human stage,normal,Homo sapiens,raw.X,L6b glutamatergic cortical neuron
1ca90a2d-2943-483d-b678-b809bf464c30,8a8aedcb-5bb3-453d-a9f0-f37951ae1515,80-year-old human stage,normal,Homo sapiens,raw.X,L6b glutamatergic cortical neuron
1ca90a2d-2943-483d-b678-b809bf464c30,8a8aedcb-5bb3-453d-a9f0-f37951ae1515,81-year-old human stage,normal,Homo sapiens,raw.X,L6b glutamatergic cortical neuron
1ca90a2d-2943-483d-b678-b809bf464c30,8a8aedcb-5bb3-453d-a9f0-f37951ae1515,82-year-old human stage,normal,Homo sapiens,raw.X,L6b glutamatergic cortical neuron
1ca90a2d-2943-483d-b678-b809bf464c30,8a8aedcb-5bb3-453d-a9f0-f37951ae1515,83-year-old human stage,normal,Homo sapiens,raw.X,L6b glutamatergic cortical neuron
1ca90a2d-2943-483d-b678-b809bf464c30,8a8aedcb-5bb3-453d-a9f0-f37951ae1515,84-year-old human stage,normal,Homo sapiens,raw.X,L6b glutamatergic cortical neuron
1ca90a2d-2943-483d-b678-b809bf464c30,8a8aedcb-5bb3-453d-a9f0-f37951ae1515,85-year-old human stage,normal,Homo sapiens,raw.X,L6b glutamatergic cortical neuron
1ca90a2d-2943-483d-b678-b809bf464c30,8a8aedcb-5bb3-453d-a9f0-f37951ae1515,86-year-old human stage,normal,Homo sapiens,raw.X,L6b glutamatergic cortical neuron
1ca90a2d-2943-483d-b678-b809bf464c30,8a8aedcb-5bb3-453d-a9f0-f37951ae1515,87-year-old human stage,normal,Homo sapiens,raw.X,L6b glutamatergic cortical neuron
1ca90a2d-2943-483d-b678-b809bf464c30,8a8aedcb-5bb3-453d-a9f0-f37951ae1515,88-year-old human stage,normal,Homo sapiens,raw.X,L6b glutamatergic cortical neuron
1ca90a2d-2943-483d-b678-b809bf464c30,8a8aedcb-5bb3-453d-a9f0-f37951ae1515,89-year-old human stage,normal,Homo sapiens,raw.X,L6b glutamatergic cortical neuron
1ca90a2d-2943-483d-b678-b809bf464c30,8a8aedcb-5bb3-453d-a9f0-f37951ae1515,human adult stage,normal,Homo sapiens,raw.X,L6b glutamatergic cortical neuron
1ca90a2d-2943-483d-b678-b809bf464c30,81e91ff8-f619-4ad1-a0c3-b45e1dc63f68,29-year-old human stage,dementia,Homo sapiens,raw.X,sst GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,81e91ff8-f619-4ad1-a0c3-b45e1dc63f68,43-year-old human stage,normal,Homo sapiens,raw.X,sst GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,81e91ff8-f619-4ad1-a0c3-b45e1dc63f68,50-year-old human stage,normal,Homo sapiens,raw.X,sst GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,81e91ff8-f619-4ad1-a0c3-b45e1dc63f68,60-year-old human stage,normal,Homo sapiens,raw.X,sst GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,81e91ff8-f619-4ad1-a0c3-b45e1dc63f68,65-year-old human stage,normal,Homo sapiens,raw.X,sst GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,81e91ff8-f619-4ad1-a0c3-b45e1dc63f68,68-year-old human stage,normal,Homo sapiens,raw.X,sst GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,81e91ff8-f619-4ad1-a0c3-b45e1dc63f68,69-year-old human stage,normal,Homo sapiens,raw.X,sst GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,81e91ff8-f619-4ad1-a0c3-b45e1dc63f68,70-year-old human stage,normal,Homo sapiens,raw.X,sst GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,81e91ff8-f619-4ad1-a0c3-b45e1dc63f68,72-year-old human stage,normal,Homo sapiens,raw.X,sst GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,81e91ff8-f619-4ad1-a0c3-b45e1dc63f68,75-year-old human stage,normal,Homo sapiens,raw.X,sst GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,81e91ff8-f619-4ad1-a0c3-b45e1dc63f68,77-year-old human stage,normal,Homo sapiens,raw.X,sst GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,81e91ff8-f619-4ad1-a0c3-b45e1dc63f68,78-year-old human stage,normal,Homo sapiens,raw.X,sst GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,81e91ff8-f619-4ad1-a0c3-b45e1dc63f68,80 year-old and over human stage,normal,Homo sapiens,raw.X,sst GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,81e91ff8-f619-4ad1-a0c3-b45e1dc63f68,80-year-old human stage,normal,Homo sapiens,raw.X,sst GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,81e91ff8-f619-4ad1-a0c3-b45e1dc63f68,81-year-old human stage,normal,Homo sapiens,raw.X,sst GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,81e91ff8-f619-4ad1-a0c3-b45e1dc63f68,82-year-old human stage,normal,Homo sapiens,raw.X,sst GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,81e91ff8-f619-4ad1-a0c3-b45e1dc63f68,83-year-old human stage,normal,Homo sapiens,raw.X,sst GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,81e91ff8-f619-4ad1-a0c3-b45e1dc63f68,84-year-old human stage,normal,Homo sapiens,raw.X,sst GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,81e91ff8-f619-4ad1-a0c3-b45e1dc63f68,85-year-old human stage,normal,Homo sapiens,raw.X,sst GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,81e91ff8-f619-4ad1-a0c3-b45e1dc63f68,86-year-old human stage,normal,Homo sapiens,raw.X,sst GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,81e91ff8-f619-4ad1-a0c3-b45e1dc63f68,87-year-old human stage,normal,Homo sapiens,raw.X,sst GABAergic cortical interneuron
