collection_id,dataset_id,dataset_version_id,development_stage,disease,organism,raw_data_location,cell_type
0cca8620-8dee-45d0-aef5-23f032a5cf09,1be0b205-3c6b-462b-8746-aaa0fd6be86b,d2f8ef63-d90d-44fd-813f-522f2b7c5cfe,9 weeks,normal,Mus musculus,X,cholinergic neuron
0cca8620-8dee-45d0-aef5-23f032a5cf09,1be0b205-3c6b-462b-8746-aaa0fd6be86b,d2f8ef63-d90d-44fd-813f-522f2b7c5cfe,9 weeks,normal,Mus musculus,X,choroid plexus epithelial cell
0cca8620-8dee-45d0-aef5-23f032a5cf09,1be0b205-3c6b-462b-8746-aaa0fd6be86b,d2f8ef63-d90d-44fd-813f-522f2b7c5cfe,9 weeks,normal,Mus musculus,X,dendritic cell
0cca8620-8dee-45d0-aef5-23f032a5cf09,1be0b205-3c6b-462b-8746-aaa0fd6be86b,d2f8ef63-d90d-44fd-813f-522f2b7c5cfe,9 weeks,normal,Mus musculus,X,dopaminergic neuron
0cca8620-8dee-45d0-aef5-23f032a5cf09,1be0b205-3c6b-462b-8746-aaa0fd6be86b,d2f8ef63-d90d-44fd-813f-522f2b7c5cfe,9 weeks,normal,Mus musculus,X,endothelial cell
0cca8620-8dee-45d0-aef5-23f032a5cf09,1be0b205-3c6b-462b-8746-aaa0fd6be86b,d2f8ef63-d90d-44fd-813f-522f2b7c5cfe,9 weeks,normal,Mus musculus,X,ependymal cell
0cca8620-8dee-45d0-aef5-23f032a5cf09,1be0b205-3c6b-462b-8746-aaa0fd6be86b,d2f8ef63-d90d-44fd-813f-522f2b7c5cfe,9 weeks,normal,Mus musculus,X,glutamatergic neuron
0cca8620-8dee-45d0-aef5-23f032a5cf09,1be0b205-3c6b-462b-8746-aaa0fd6be86b,d2f8ef63-d90d-44fd-813f-522f2b7c5cfe,9 weeks,normal,Mus musculus,X,glycinergic neuron
0cca8620-8dee-45d0-aef5-23f032a5cf09,1be0b205-3c6b-462b-8746-aaa0fd6be86b,d2f8ef63-d90d-44fd-813f-522f2b7c5cfe,9 weeks,normal,Mus musculus,X,histaminergic neuron
0cca8620-8dee-45d0-aef5-23f032a5cf09,1be0b205-3c6b-462b-8746-aaa0fd6be86b,d2f8ef63-d90d-44fd-813f-522f2b7c5cfe,9 weeks,normal,Mus musculus,X,hypendymal cell
0cca8620-8dee-45d0-aef5-23f032a5cf09,1be0b205-3c6b-462b-8746-aaa0fd6be86b,d2f8ef63-d90d-44fd-813f-522f2b7c5cfe,9 weeks,normal,Mus musculus,X,lymphocyte
0cca8620-8dee-45d0-aef5-23f032a5cf09,1be0b205-3c6b-462b-8746-aaa0fd6be86b,d2f8ef63-d90d-44fd-813f-522f2b7c5cfe,9 weeks,normal,Mus musculus,X,macrophage
0cca8620-8dee-45d0-aef5-23f032a5cf09,1be0b205-3c6b-462b-8746-aaa0fd6be86b,d2f8ef63-d90d-44fd-813f-522f2b7c5cfe,9 weeks,normal,Mus musculus,X,microglial cell
0cca8620-8dee-45d0-aef5-23f032a5cf09,1be0b205-3c6b-462b-8746-aaa0fd6be86b,d2f8ef63-d90d-44fd-813f-522f2b7c5cfe,9 weeks,normal,Mus musculus,X,monocyte
0cca8620-8dee-45d0-aef5-23f032a5cf09,1be0b205-3c6b-462b-8746-aaa0fd6be86b,d2f8ef63-d90d-44fd-813f-522f2b7c5cfe,9 weeks,normal,Mus musculus,X,neuroblast (sensu Vertebrata)
0cca8620-8dee-45d0-aef5-23f032a5cf09,1be0b205-3c6b-462b-8746-aaa0fd6be86b,d2f8ef63-d90d-44fd-813f-522f2b7c5cfe,9 weeks,normal,Mus musculus,X,olfactory ensheathing cell
0cca8620-8dee-45d0-aef5-23f032a5cf09,1be0b205-3c6b-462b-8746-aaa0fd6be86b,d2f8ef63-d90d-44fd-813f-522f2b7c5cfe,9 weeks,normal,Mus musculus,X,oligodendrocyte
0cca8620-8dee-45d0-aef5-23f032a5cf09,1be0b205-3c6b-462b-8746-aaa0fd6be86b,d2f8ef63-d90d-44fd-813f-522f2b7c5cfe,9 weeks,normal,Mus musculus,X,oligodendrocyte precursor cell
0cca8620-8dee-45d0-aef5-23f032a5cf09,1be0b205-3c6b-462b-8746-aaa0fd6be86b,d2f8ef63-d90d-44fd-813f-522f2b7c5cfe,9 weeks,normal,Mus musculus,X,pericyte
0cca8620-8dee-45d0-aef5-23f032a5cf09,1be0b205-3c6b-462b-8746-aaa0fd6be86b,d2f8ef63-d90d-44fd-813f-522f2b7c5cfe,9 weeks,normal,Mus musculus,X,smooth muscle cell
0cca8620-8dee-45d0-aef5-23f032a5cf09,1be0b205-3c6b-462b-8746-aaa0fd6be86b,d2f8ef63-d90d-44fd-813f-522f2b7c5cfe,9 weeks,normal,Mus musculus,X,tanycyte
0cca8620-8dee-45d0-aef5-23f032a5cf09,1be0b205-3c6b-462b-8746-aaa0fd6be86b,d2f8ef63-d90d-44fd-813f-522f2b7c5cfe,9 weeks,normal,Mus musculus,X,vascular leptomeningeal cell
0cca8620-8dee-45d0-aef5-23f032a5cf09,021fda2e-9c6d-44b8-ad36-22873259ecd8,5d3e3c62-b4dd-444a-a5e8-7b5e1d65c1d2,9 weeks,normal,Mus musculus,X,Bergmann glial cell
0cca8620-8dee-45d0-aef5-23f032a5cf09,021fda2e-9c6d-44b8-ad36-22873259ecd8,5d3e3c62-b4dd-444a-a5e8-7b5e1d65c1d2,9 weeks,normal,Mus musculus,X,GABAergic neuron
0cca8620-8dee-45d0-aef5-23f032a5cf09,021fda2e-9c6d-44b8-ad36-22873259ecd8,5d3e3c62-b4dd-444a-a5e8-7b5e1d65c1d2,9 weeks,normal,Mus musculus,X,astrocyte
0cca8620-8dee-45d0-aef5-23f032a5cf09,021fda2e-9c6d-44b8-ad36-22873259ecd8,5d3e3c62-b4dd-444a-a5e8-7b5e1d65c1d2,9 weeks,normal,Mus musculus,X,cholinergic neuron
0cca8620-8dee-45d0-aef5-23f032a5cf09,021fda2e-9c6d-44b8-ad36-22873259ecd8,5d3e3c62-b4dd-444a-a5e8-7b5e1d65c1d2,9 weeks,normal,Mus musculus,X,choroid plexus epithelial cell
0cca8620-8dee-45d0-aef5-23f032a5cf09,021fda2e-9c6d-44b8-ad36-22873259ecd8,5d3e3c62-b4dd-444a-a5e8-7b5e1d65c1d2,9 weeks,normal,Mus musculus,X,dendritic cell
0cca8620-8dee-45d0-aef5-23f032a5cf09,021fda2e-9c6d-44b8-ad36-22873259ecd8,5d3e3c62-b4dd-444a-a5e8-7b5e1d65c1d2,9 weeks,normal,Mus musculus,X,dopaminergic neuron
0cca8620-8dee-45d0-aef5-23f032a5cf09,021fda2e-9c6d-44b8-ad36-22873259ecd8,5d3e3c62-b4dd-444a-a5e8-7b5e1d65c1d2,9 weeks,normal,Mus musculus,X,endothelial cell
0cca8620-8dee-45d0-aef5-23f032a5cf09,021fda2e-9c6d-44b8-ad36-22873259ecd8,5d3e3c62-b4dd-444a-a5e8-7b5e1d65c1d2,9 weeks,normal,Mus musculus,X,ependymal cell
0cca8620-8dee-45d0-aef5-23f032a5cf09,021fda2e-9c6d-44b8-ad36-22873259ecd8,5d3e3c62-b4dd-444a-a5e8-7b5e1d65c1d2,9 weeks,normal,Mus musculus,X,glutamatergic neuron
0cca8620-8dee-45d0-aef5-23f032a5cf09,021fda2e-9c6d-44b8-ad36-22873259ecd8,5d3e3c62-b4dd-444a-a5e8-7b5e1d65c1d2,9 weeks,normal,Mus musculus,X,glycinergic neuron
0cca8620-8dee-45d0-aef5-23f032a5cf09,021fda2e-9c6d-44b8-ad36-22873259ecd8,5d3e3c62-b4dd-444a-a5e8-7b5e1d65c1d2,9 weeks,normal,Mus musculus,X,histaminergic neuron
0cca8620-8dee-45d0-aef5-23f032a5cf09,021fda2e-9c6d-44b8-ad36-22873259ecd8,5d3e3c62-b4dd-444a-a5e8-7b5e1d65c1d2,9 weeks,normal,Mus musculus,X,hypendymal cell
0cca8620-8dee-45d0-aef5-23f032a5cf09,021fda2e-9c6d-44b8-ad36-22873259ecd8,5d3e3c62-b4dd-444a-a5e8-7b5e1d65c1d2,9 weeks,normal,Mus musculus,X,lymphocyte
0cca8620-8dee-45d0-aef5-23f032a5cf09,021fda2e-9c6d-44b8-ad36-22873259ecd8,5d3e3c62-b4dd-444a-a5e8-7b5e1d65c1d2,9 weeks,normal,Mus musculus,X,macrophage
0cca8620-8dee-45d0-aef5-23f032a5cf09,021fda2e-9c6d-44b8-ad36-22873259ecd8,5d3e3c62-b4dd-444a-a5e8-7b5e1d65c1d2,9 weeks,normal,Mus musculus,X,microglial cell
0cca8620-8dee-45d0-aef5-23f032a5cf09,021fda2e-9c6d-44b8-ad36-22873259ecd8,5d3e3c62-b4dd-444a-a5e8-7b5e1d65c1d2,9 weeks,normal,Mus musculus,X,monocyte
0cca8620-8dee-45d0-aef5-23f032a5cf09,021fda2e-9c6d-44b8-ad36-22873259ecd8,5d3e3c62-b4dd-444a-a5e8-7b5e1d65c1d2,9 weeks,normal,Mus musculus,X,neuroblast (sensu Vertebrata)
0cca8620-8dee-45d0-aef5-23f032a5cf09,021fda2e-9c6d-44b8-ad36-22873259ecd8,5d3e3c62-b4dd-444a-a5e8-7b5e1d65c1d2,9 weeks,normal,Mus musculus,X,olfactory ensheathing cell
0cca8620-8dee-45d0-aef5-23f032a5cf09,021fda2e-9c6d-44b8-ad36-22873259ecd8,5d3e3c62-b4dd-444a-a5e8-7b5e1d65c1d2,9 weeks,normal,Mus musculus,X,oligodendrocyte
0cca8620-8dee-45d0-aef5-23f032a5cf09,021fda2e-9c6d-44b8-ad36-22873259ecd8,5d3e3c62-b4dd-444a-a5e8-7b5e1d65c1d2,9 weeks,normal,Mus musculus,X,oligodendrocyte precursor cell
0cca8620-8dee-45d0-aef5-23f032a5cf09,021fda2e-9c6d-44b8-ad36-22873259ecd8,5d3e3c62-b4dd-444a-a5e8-7b5e1d65c1d2,9 weeks,normal,Mus musculus,X,pericyte
0cca8620-8dee-45d0-aef5-23f032a5cf09,021fda2e-9c6d-44b8-ad36-22873259ecd8,5d3e3c62-b4dd-444a-a5e8-7b5e1d65c1d2,9 weeks,normal,Mus musculus,X,smooth muscle cell
0cca8620-8dee-45d0-aef5-23f032a5cf09,021fda2e-9c6d-44b8-ad36-22873259ecd8,5d3e3c62-b4dd-444a-a5e8-7b5e1d65c1d2,9 weeks,normal,Mus musculus,X,tanycyte
0cca8620-8dee-45d0-aef5-23f032a5cf09,021fda2e-9c6d-44b8-ad36-22873259ecd8,5d3e3c62-b4dd-444a-a5e8-7b5e1d65c1d2,9 weeks,normal,Mus musculus,X,vascular leptomeningeal cell
d9a9760c-e43d-404d-86aa-447c9a1e9120,fa3e2a80-1c9a-4097-a02f-bf47e143fca7,1f2d890c-e82b-4e5a-9468-90d491ae6597,eighth decade human stage,B-cell non-Hodgkin lymphoma,Homo sapiens,raw.X,"CD8-positive, alpha-beta T cell"
d9a9760c-e43d-404d-86aa-447c9a1e9120,fa3e2a80-1c9a-4097-a02f-bf47e143fca7,1f2d890c-e82b-4e5a-9468-90d491ae6597,fifth decade human stage,B-cell non-Hodgkin lymphoma,Homo sapiens,raw.X,"CD8-positive, alpha-beta T cell"
d9a9760c-e43d-404d-86aa-447c9a1e9120,fa3e2a80-1c9a-4097-a02f-bf47e143fca7,1f2d890c-e82b-4e5a-9468-90d491ae6597,fourth decade human stage,B-cell non-Hodgkin lymphoma,Homo sapiens,raw.X,"CD8-positive, alpha-beta T cell"
d9a9760c-e43d-404d-86aa-447c9a1e9120,fa3e2a80-1c9a-4097-a02f-bf47e143fca7,1f2d890c-e82b-4e5a-9468-90d491ae6597,ninth decade human stage,B-cell non-Hodgkin lymphoma,Homo sapiens,raw.X,"CD8-positive, alpha-beta T cell"
d9a9760c-e43d-404d-86aa-447c9a1e9120,fa3e2a80-1c9a-4097-a02f-bf47e143fca7,1f2d890c-e82b-4e5a-9468-90d491ae6597,seventh decade human stage,B-cell non-Hodgkin lymphoma,Homo sapiens,raw.X,"CD8-positive, alpha-beta T cell"
d9a9760c-e43d-404d-86aa-447c9a1e9120,fa3e2a80-1c9a-4097-a02f-bf47e143fca7,1f2d890c-e82b-4e5a-9468-90d491ae6597,sixth decade human stage,B-cell non-Hodgkin lymphoma,Homo sapiens,raw.X,"CD8-positive, alpha-beta T cell"
d9a9760c-e43d-404d-86aa-447c9a1e9120,fa3e2a80-1c9a-4097-a02f-bf47e143fca7,1f2d890c-e82b-4e5a-9468-90d491ae6597,third decade human stage,B-cell non-Hodgkin lymphoma,Homo sapiens,raw.X,"CD8-positive, alpha-beta T cell"
d9a9760c-e43d-404d-86aa-447c9a1e9120,b64b932b-1b94-4cee-b8b2-83cc3f0a3b25,70d06c56-a452-4328-b6b7-d3e28a572e84,eighth decade human stage,B-cell non-Hodgkin lymphoma,Homo sapiens,raw.X,"CD4-positive, alpha-beta T cell"
d9a9760c-e43d-404d-86aa-447c9a1e9120,b64b932b-1b94-4cee-b8b2-83cc3f0a3b25,70d06c56-a452-4328-b6b7-d3e28a572e84,fifth decade human stage,B-cell non-Hodgkin lymphoma,Homo sapiens,raw.X,"CD4-positive, alpha-beta T cell"
d9a9760c-e43d-404d-86aa-447c9a1e9120,b64b932b-1b94-4cee-b8b2-83cc3f0a3b25,70d06c56-a452-4328-b6b7-d3e28a572e84,fourth decade human stage,B-cell non-Hodgkin lymphoma,Homo sapiens,raw.X,"CD4-positive, alpha-beta T cell"
d9a9760c-e43d-404d-86aa-447c9a1e9120,b64b932b-1b94-4cee-b8b2-83cc3f0a3b25,70d06c56-a452-4328-b6b7-d3e28a572e84,ninth decade human stage,B-cell non-Hodgkin lymphoma,Homo sapiens,raw.X,"CD4-positive, alpha-beta T cell"
d9a9760c-e43d-404d-86aa-447c9a1e9120,b64b932b-1b94-4cee-b8b2-83cc3f0a3b25,70d06c56-a452-4328-b6b7-d3e28a572e84,seventh decade human stage,B-cell non-Hodgkin lymphoma,Homo sapiens,raw.X,"CD4-positive, alpha-beta T cell"
d9a9760c-e43d-404d-86aa-447c9a1e9120,b64b932b-1b94-4cee-b8b2-83cc3f0a3b25,70d06c56-a452-4328-b6b7-d3e28a572e84,sixth decade human stage,B-cell non-Hodgkin lymphoma,Homo sapiens,raw.X,"CD4-positive, alpha-beta T cell"
d9a9760c-e43d-404d-86aa-447c9a1e9120,b64b932b-1b94-4cee-b8b2-83cc3f0a3b25,70d06c56-a452-4328-b6b7-d3e28a572e84,third decade human stage,B-cell non-Hodgkin lymphoma,Homo sapiens,raw.X,"CD4-positive, alpha-beta T cell"
d9a9760c-e43d-404d-86aa-447c9a1e9120,5b9b89d2-2e3e-4ad1-8965-666f64540fea,fe90918c-c939-4d20-909a-434d5d3db33b,eighth decade human stage,B-cell non-Hodgkin lymphoma,Homo sapiens,raw.X,"CD4-positive, alpha-beta T cell"
d9a9760c-e43d-404d-86aa-447c9a1e9120,5b9b89d2-2e3e-4ad1-8965-666f64540fea,fe90918c-c939-4d20-909a-434d5d3db33b,fifth decade human stage,B-cell non-Hodgkin lymphoma,Homo sapiens,raw.X,"CD8-positive, alpha-beta T cell"
d9a9760c-e43d-404d-86aa-447c9a1e9120,5b9b89d2-2e3e-4ad1-8965-666f64540fea,fe90918c-c939-4d20-909a-434d5d3db33b,fourth decade human stage,B-cell non-Hodgkin lymphoma,Homo sapiens,raw.X,double negative thymocyte
d9a9760c-e43d-404d-86aa-447c9a1e9120,5b9b89d2-2e3e-4ad1-8965-666f64540fea,fe90918c-c939-4d20-909a-434d5d3db33b,ninth decade human stage,B-cell non-Hodgkin lymphoma,Homo sapiens,raw.X,"double-positive, alpha-beta thymocyte"
d9a9760c-e43d-404d-86aa-447c9a1e9120,5b9b89d2-2e3e-4ad1-8965-666f64540fea,fe90918c-c939-4d20-909a-434d5d3db33b,seventh decade human stage,B-cell non-Hodgkin lymphoma,Homo sapiens,raw.X,monocyte
d9a9760c-e43d-404d-86aa-447c9a1e9120,5b9b89d2-2e3e-4ad1-8965-666f64540fea,fe90918c-c939-4d20-909a-434d5d3db33b,sixth decade human stage,B-cell non-Hodgkin lymphoma,Homo sapiens,raw.X,native cell
d9a9760c-e43d-404d-86aa-447c9a1e9120,5b9b89d2-2e3e-4ad1-8965-666f64540fea,fe90918c-c939-4d20-909a-434d5d3db33b,third decade human stage,B-cell non-Hodgkin lymphoma,Homo sapiens,raw.X,native cell
f8057c47-fcd8-4fcf-88b0-e2f930080f6e,af8b241a-c72c-4470-b1a4-80e7336c6ab6,cdb5020b-ef4e-469c-8bb1-9c8257eb0ce0,54-year-old human stage,age related macular degeneration 7,Homo sapiens,raw.X,B cell
f8057c47-fcd8-4fcf-88b0-e2f930080f6e,af8b241a-c72c-4470-b1a4-80e7336c6ab6,cdb5020b-ef4e-469c-8bb1-9c8257eb0ce0,79-year-old human stage,basal laminar drusen,Homo sapiens,raw.X,Schwann cell
f8057c47-fcd8-4fcf-88b0-e2f930080f6e,af8b241a-c72c-4470-b1a4-80e7336c6ab6,cdb5020b-ef4e-469c-8bb1-9c8257eb0ce0,82-year-old human stage,cataract,Homo sapiens,raw.X,endothelial cell
f8057c47-fcd8-4fcf-88b0-e2f930080f6e,af8b241a-c72c-4470-b1a4-80e7336c6ab6,cdb5020b-ef4e-469c-8bb1-9c8257eb0ce0,82-year-old human stage,cataract,Homo sapiens,raw.X,fibroblast
f8057c47-fcd8-4fcf-88b0-e2f930080f6e,af8b241a-c72c-4470-b1a4-80e7336c6ab6,cdb5020b-ef4e-469c-8bb1-9c8257eb0ce0,82-year-old human stage,cataract,Homo sapiens,raw.X,macrophage
f8057c47-fcd8-4fcf-88b0-e2f930080f6e,af8b241a-c72c-4470-b1a4-80e7336c6ab6,cdb5020b-ef4e-469c-8bb1-9c8257eb0ce0,82-year-old human stage,cataract,Homo sapiens,raw.X,mast cell
f8057c47-fcd8-4fcf-88b0-e2f930080f6e,af8b241a-c72c-4470-b1a4-80e7336c6ab6,cdb5020b-ef4e-469c-8bb1-9c8257eb0ce0,82-year-old human stage,cataract,Homo sapiens,raw.X,mature NK T cell
f8057c47-fcd8-4fcf-88b0-e2f930080f6e,af8b241a-c72c-4470-b1a4-80e7336c6ab6,cdb5020b-ef4e-469c-8bb1-9c8257eb0ce0,82-year-old human stage,cataract,Homo sapiens,raw.X,melanocyte
f8057c47-fcd8-4fcf-88b0-e2f930080f6e,af8b241a-c72c-4470-b1a4-80e7336c6ab6,cdb5020b-ef4e-469c-8bb1-9c8257eb0ce0,82-year-old human stage,cataract,Homo sapiens,raw.X,pericyte
f8057c47-fcd8-4fcf-88b0-e2f930080f6e,af8b241a-c72c-4470-b1a4-80e7336c6ab6,cdb5020b-ef4e-469c-8bb1-9c8257eb0ce0,82-year-old human stage,cataract,Homo sapiens,raw.X,retinal pigment epithelial cell
44531dd9-1388-4416-a117-af0a99de2294,ddb22b3d-a75c-4dd1-9730-dff7fc8ca530,91f6c485-8f24-4617-9b68-125d7051bc04,human adult stage,normal,Homo sapiens,raw.X,B cell
44531dd9-1388-4416-a117-af0a99de2294,ddb22b3d-a75c-4dd1-9730-dff7fc8ca530,91f6c485-8f24-4617-9b68-125d7051bc04,mature stage,normal,Homo sapiens,raw.X,Kupffer cell
44531dd9-1388-4416-a117-af0a99de2294,ddb22b3d-a75c-4dd1-9730-dff7fc8ca530,91f6c485-8f24-4617-9b68-125d7051bc04,mature stage,normal,Homo sapiens,raw.X,blood vessel endothelial cell
44531dd9-1388-4416-a117-af0a99de2294,ddb22b3d-a75c-4dd1-9730-dff7fc8ca530,91f6c485-8f24-4617-9b68-125d7051bc04,mature stage,normal,Homo sapiens,raw.X,centrilobular region hepatocyte
44531dd9-1388-4416-a117-af0a99de2294,ddb22b3d-a75c-4dd1-9730-dff7fc8ca530,91f6c485-8f24-4617-9b68-125d7051bc04,mature stage,normal,Homo sapiens,raw.X,cholangiocyte
44531dd9-1388-4416-a117-af0a99de2294,ddb22b3d-a75c-4dd1-9730-dff7fc8ca530,91f6c485-8f24-4617-9b68-125d7051bc04,mature stage,normal,Homo sapiens,raw.X,endothelial cell of pericentral hepatic sinusoid
44531dd9-1388-4416-a117-af0a99de2294,ddb22b3d-a75c-4dd1-9730-dff7fc8ca530,91f6c485-8f24-4617-9b68-125d7051bc04,mature stage,normal,Homo sapiens,raw.X,erythroid lineage cell
44531dd9-1388-4416-a117-af0a99de2294,ddb22b3d-a75c-4dd1-9730-dff7fc8ca530,91f6c485-8f24-4617-9b68-125d7051bc04,mature stage,normal,Homo sapiens,raw.X,hepatic stellate cell
44531dd9-1388-4416-a117-af0a99de2294,ddb22b3d-a75c-4dd1-9730-dff7fc8ca530,91f6c485-8f24-4617-9b68-125d7051bc04,mature stage,normal,Homo sapiens,raw.X,inflammatory macrophage
44531dd9-1388-4416-a117-af0a99de2294,ddb22b3d-a75c-4dd1-9730-dff7fc8ca530,91f6c485-8f24-4617-9b68-125d7051bc04,mature stage,normal,Homo sapiens,raw.X,midzonal region hepatocyte
44531dd9-1388-4416-a117-af0a99de2294,ddb22b3d-a75c-4dd1-9730-dff7fc8ca530,91f6c485-8f24-4617-9b68-125d7051bc04,mature stage,normal,Homo sapiens,raw.X,natural killer cell
44531dd9-1388-4416-a117-af0a99de2294,ddb22b3d-a75c-4dd1-9730-dff7fc8ca530,91f6c485-8f24-4617-9b68-125d7051bc04,mature stage,normal,Homo sapiens,raw.X,periportal region hepatocyte
44531dd9-1388-4416-a117-af0a99de2294,bf176af2-4432-4391-9b35-e21bd86ca4f8,c34daf32-cd44-4125-a74d-4bdc4c3f7189,human adult stage,normal,Homo sapiens,raw.X,blood vessel endothelial cell
44531dd9-1388-4416-a117-af0a99de2294,bf176af2-4432-4391-9b35-e21bd86ca4f8,c34daf32-cd44-4125-a74d-4bdc4c3f7189,mature stage,normal,Homo sapiens,raw.X,endothelial cell of pericentral hepatic sinusoid
44531dd9-1388-4416-a117-af0a99de2294,bf176af2-4432-4391-9b35-e21bd86ca4f8,c34daf32-cd44-4125-a74d-4bdc4c3f7189,mature stage,normal,Homo sapiens,raw.X,endothelial cell of periportal hepatic sinusoid
44531dd9-1388-4416-a117-af0a99de2294,a49d9109-1d0c-4b36-8139-19aa9a83428c,99d4f935-fadf-4271-8563-1e5d5878cadb,human adult stage,normal,Homo sapiens,raw.X,alpha-beta T cell
44531dd9-1388-4416-a117-af0a99de2294,a49d9109-1d0c-4b36-8139-19aa9a83428c,99d4f935-fadf-4271-8563-1e5d5878cadb,mature stage,normal,Homo sapiens,raw.X,gamma-delta T cell
44531dd9-1388-4416-a117-af0a99de2294,a49d9109-1d0c-4b36-8139-19aa9a83428c,99d4f935-fadf-4271-8563-1e5d5878cadb,mature stage,normal,Homo sapiens,raw.X,mature B cell
44531dd9-1388-4416-a117-af0a99de2294,a49d9109-1d0c-4b36-8139-19aa9a83428c,99d4f935-fadf-4271-8563-1e5d5878cadb,mature stage,normal,Homo sapiens,raw.X,natural killer cell
44531dd9-1388-4416-a117-af0a99de2294,a49d9109-1d0c-4b36-8139-19aa9a83428c,99d4f935-fadf-4271-8563-1e5d5878cadb,mature stage,normal,Homo sapiens,raw.X,plasma cell
44531dd9-1388-4416-a117-af0a99de2294,9f049476-2431-4645-a2d6-f6e85892b603,7993fe19-5834-442a-a7f8-6e83f211e112,human adult stage,normal,Homo sapiens,raw.X,centrilobular region hepatocyte
44531dd9-1388-4416-a117-af0a99de2294,9f049476-2431-4645-a2d6-f6e85892b603,7993fe19-5834-442a-a7f8-6e83f211e112,mature stage,normal,Homo sapiens,raw.X,cholangiocyte
44531dd9-1388-4416-a117-af0a99de2294,9f049476-2431-4645-a2d6-f6e85892b603,7993fe19-5834-442a-a7f8-6e83f211e112,mature stage,normal,Homo sapiens,raw.X,progenitor cell
44531dd9-1388-4416-a117-af0a99de2294,8faa2c07-0080-4627-b1d7-e645a780d752,efa529ce-0efa-46ec-b9b0-bd53288bba02,human adult stage,normal,Homo sapiens,raw.X,centrilobular region hepatocyte
44531dd9-1388-4416-a117-af0a99de2294,8faa2c07-0080-4627-b1d7-e645a780d752,efa529ce-0efa-46ec-b9b0-bd53288bba02,mature stage,normal,Homo sapiens,raw.X,hepatocyte
44531dd9-1388-4416-a117-af0a99de2294,8faa2c07-0080-4627-b1d7-e645a780d752,efa529ce-0efa-46ec-b9b0-bd53288bba02,mature stage,normal,Homo sapiens,raw.X,midzonal region hepatocyte
44531dd9-1388-4416-a117-af0a99de2294,8faa2c07-0080-4627-b1d7-e645a780d752,efa529ce-0efa-46ec-b9b0-bd53288bba02,mature stage,normal,Homo sapiens,raw.X,periportal region hepatocyte
44531dd9-1388-4416-a117-af0a99de2294,524e045e-e74c-4e00-9884-d5c3bef3d862,cdbcac6d-496e-4d33-8cdb-ad2f1d26611d,human adult stage,normal,Homo sapiens,raw.X,fibroblast
44531dd9-1388-4416-a117-af0a99de2294,524e045e-e74c-4e00-9884-d5c3bef3d862,cdbcac6d-496e-4d33-8cdb-ad2f1d26611d,mature stage,normal,Homo sapiens,raw.X,hepatic stellate cell
44531dd9-1388-4416-a117-af0a99de2294,524e045e-e74c-4e00-9884-d5c3bef3d862,cdbcac6d-496e-4d33-8cdb-ad2f1d26611d,mature stage,normal,Homo sapiens,raw.X,vascular associated smooth muscle cell
44531dd9-1388-4416-a117-af0a99de2294,3b6ed41e-10a1-47dd-b995-8cde7d041fd6,3847bb0c-6d23-4eaa-a683-68e79e23bbd2,human adult stage,normal,Homo sapiens,raw.X,Kupffer cell
44531dd9-1388-4416-a117-af0a99de2294,3b6ed41e-10a1-47dd-b995-8cde7d041fd6,3847bb0c-6d23-4eaa-a683-68e79e23bbd2,mature stage,normal,Homo sapiens,raw.X,inflammatory macrophage
44531dd9-1388-4416-a117-af0a99de2294,0895c838-e550-48a3-a777-dbcd35d30272,90c609bd-1439-4cbf-935f-201ecadf0297,human adult stage,normal,Homo sapiens,raw.X,mature B cell
44531dd9-1388-4416-a117-af0a99de2294,0895c838-e550-48a3-a777-dbcd35d30272,90c609bd-1439-4cbf-935f-201ecadf0297,mature stage,normal,Homo sapiens,raw.X,plasma cell
e02201d7-f49f-401f-baf0-1eb1406546c0,82f6af6d-5313-439a-9936-5e844be49a70,30b1c353-d4e1-4f34-9577-54dcc19ab4ff,7-month-old human stage,normal,Homo sapiens,X,GABAergic neuron
e02201d7-f49f-401f-baf0-1eb1406546c0,82f6af6d-5313-439a-9936-5e844be49a70,30b1c353-d4e1-4f34-9577-54dcc19ab4ff,7-month-old human stage,normal,Homo sapiens,X,glial cell
e02201d7-f49f-401f-baf0-1eb1406546c0,82f6af6d-5313-439a-9936-5e844be49a70,30b1c353-d4e1-4f34-9577-54dcc19ab4ff,7-month-old human stage,normal,Homo sapiens,X,glutamatergic neuron
e02201d7-f49f-401f-baf0-1eb1406546c0,39ed7d98-676d-4b8d-9d0a-0f3b60914ead,f98941c2-9747-49e5-8b8a-38b183658d85,22nd week post-fertilization human stage,normal,Homo sapiens,X,GABAergic neuron
e02201d7-f49f-401f-baf0-1eb1406546c0,39ed7d98-676d-4b8d-9d0a-0f3b60914ead,f98941c2-9747-49e5-8b8a-38b183658d85,22nd week post-fertilization human stage,normal,Homo sapiens,X,glial cell
e02201d7-f49f-401f-baf0-1eb1406546c0,39ed7d98-676d-4b8d-9d0a-0f3b60914ead,f98941c2-9747-49e5-8b8a-38b183658d85,22nd week post-fertilization human stage,normal,Homo sapiens,X,glutamatergic neuron
e02201d7-f49f-401f-baf0-1eb1406546c0,39ed7d98-676d-4b8d-9d0a-0f3b60914ead,f98941c2-9747-49e5-8b8a-38b183658d85,22nd week post-fertilization human stage,normal,Homo sapiens,X,neural progenitor cell
